null_best_delta_chi2,null_best_k
8.904686864519192,54.79219804951238
5.0935142973094685,69.88109527381846
9.977384294773401,38.093023255813954
9.779591587104619,33.95798949737435
11.694934308741438,42.00937734433609
13.455829534199154,47.357089272318085
11.324082475128819,71.25281320330083
9.92640683710539,1.6729182295573894
15.582245709167182,5.350712678169542
7.741694739876891,16.94073518379595
9.906793298753144,71.47149287321831
5.860187572498887,38.232183045761445
5.79085966442517,60.716429107276824
7.1225371554989465,74.63240810202551
6.6550527651963876,13.720180045011254
10.39287597226064,49.52400600150038
6.807065138366568,21.274568642160542
17.572958577636996,3.760315078769693
10.465954150633081,70.06001500375095
14.777222901172934,39.20630157539385
7.402730988498888,48.947486871717935
7.262334886399117,31.47299324831208
16.489486234564993,20.34021005251313
11.803830148428915,64.51350337584397
14.49685011749375,22.089647411852965
5.813842678544688,55.92535633908478
20.7923084562201,56.22355588897225
11.767796786914175,42.9437359339835
13.927984419593542,11.175543885971495
8.192890190999208,49.007126781695426
5.477956697050672,70.67629407351839
8.434252008408123,31.71155288822206
12.002603769586187,76.02400600150038
12.389205604665221,9.704426106526633
10.264623495946068,39.26594148537134
6.9155709323762835,13.12378094523631
11.834332314629648,51.51200300075019
13.829822516352692,6.9411102775693925
7.66443634828596,7.974868717179295
10.245220002428255,74.21492873218305
8.490994768750227,15.231057764441111
6.641417587478713,10.917104276069018
11.847185751678353,33.12303075768943
6.821689561228425,20.598649662415607
8.703494432324987,67.59489872468117
6.936514594638879,63.71830457614404
6.643313187755098,9.207426856714179
6.941206592531557,2.09039759939985
9.030121677386035,66.64066016504127
9.080679674849364,60.41822955738935
10.169427907527336,44.593773443360845
8.566784251892216,73.41972993248312
4.455663738905173,69.16541635408852
8.376346861297236,41.43285821455364
8.490471386514685,17.238934733683422
12.435143831842197,47.55588897224307
7.678721472324753,39.64366091522881
7.2685406590280195,78.56864216054014
12.596801043510709,76.48124531132784
4.564154705565102,49.82220555138785
6.685171173604601,58.05251312828207
12.40567816202281,6.364591147786947
6.202870190080375,51.21380345086272
7.916708172631559,28.431357839459867
16.05089126864368,4.595273818454614
6.988514106942148,70.75581395348837
10.018917302304601,26.60240060015004
6.617208356939614,10.181545386346587
7.884707530694641,62.68454613653414
11.692729153937194,57.8139534883721
7.806687223977178,65.82558139534885
10.545804289262549,3.7006751687921984
7.188261623674123,11.294823705926483
8.42127174407085,9.863465866466617
12.788111505796394,47.95348837209303
8.382238134412603,46.54201050262566
10.423274886969693,51.53188297074269
13.605952596138366,10.579144786196549
11.35486242088109,7.378469617404352
6.873296355610876,4.813953488372094
8.810478480713698,1.8717179294823707
10.12982613934787,59.36459114778695
9.030131296862635,72.90285071267817
14.281415679638542,31.115153788447113
10.77722517630059,54.97111777944487
9.3264423991115,33.69954988747187
13.221783572340883,16.52325581395349
8.323366664119249,38.530382595648916
11.019270408369493,60.617029257314336
10.399237989728306,25.568642160540136
8.334234188567052,45.0510127531883
5.587897178196101,35.60802700675169
11.447893792753916,0.5
7.2536684087992285,53.996999249812454
11.815091668406808,53.659039759939986
6.664303682014861,33.3615903975994
6.060502254593587,15.708177044261067
8.453509171760913,47.49624906226557
9.198425607662273,67.1972993248312
11.596171983953013,39.405101275318835
11.82349647645276,34.25618904726182
10.381278735198748,46.720930232558146
10.529565608685004,47.39684921230308
6.654694263061117,59.662790697674424
15.833761740299224,68.50937734433609
14.36028880948544,64.155663915979
12.697314306239434,42.62565641410353
10.912332818066147,62.42610652663166
15.093102624479627,77.35596399099775
10.222725729441208,48.589647411852965
10.138913345911305,69.70217554388597
7.655517481305026,64.59302325581396
6.884637431582178,2.885596399099775
12.718508917665247,71.03413353338335
6.750610445537745,10.320705176294075
10.730209746758305,36.14478619654914
13.956610417874629,69.20517629407352
11.377423128484736,44.93173293323331
11.112823488320714,42.18829707426857
3.712073813639506,57.61515378844712
8.419938007155224,41.47261815453864
8.154573694200735,30.12115528882221
8.996033968480617,41.25393848462116
9.169142520441824,9.40622655663916
13.333630301343192,67.09789947486873
15.172161723764702,4.555513878469617
12.870380563990466,60.69654913728433
9.546441423368151,29.166916729182297
7.985562126083948,35.5285071267817
10.8276809430904,47.655288822205556
8.206734597868149,19.5847711927982
10.181647856190807,43.67929482370593
8.922668773005284,50.97524381095274
13.461327193061607,69.36421605401351
7.120026173387259,6.7621905476369095
13.471904628689458,9.286946736684172
13.418722662800633,57.15791447861966
9.068219400807948,17.67629407351838
14.603098402238572,12.785821455363841
9.268284327114543,78.15116279069768
12.568775095985302,43.281695423855965
10.425007233529016,2.507876969242311
10.289320556212033,53.85783945986497
11.050146113838423,47.27756939234809
12.724850471065565,65.1894223555889
6.589209718341181,32.36759189797449
10.370205071267037,28.41147786946737
15.524728826579349,73.26069017254314
9.061034618458905,77.77344336084022
8.251240050280614,40.89609902475619
12.797735197050201,36.70142535633909
8.714756969266261,46.97936984246062
9.566774555422455,5.648912228057014
11.06099755274613,49.74268567141786
9.928285185532275,71.82933233308327
11.56067234805181,78.05176294073519
9.510959426704176,34.05738934733684
9.790970959588549,73.6384096024006
12.311157441572732,30.71755438859715
6.969846062892714,60.736309077269325
10.238758326669029,36.12490622655664
8.019433548457016,52.009002250562645
5.558036996725434,24.534883720930235
12.84582150496891,13.481620405101276
7.601367186197422,28.153038259564894
7.648652869780733,44.057014253563395
15.883196880205048,64.59302325581396
13.667257414151095,6.245311327831958
7.707599766242367,61.909227306826715
8.563502790490986,6.046511627906977
5.711652159881453,11.593023255813954
5.647269773171445,63.59902475618905
7.231335905196261,55.78619654913729
15.266753717639915,63.59902475618905
12.758817788646354,64.63278319579895
7.077795054348428,76.40172543135785
11.279937945072334,41.67141785446362
8.291056113804416,54.55363840960241
9.13909306300178,66.10390097524382
8.733002844958548,10.121905476369093
10.59437526445879,54.255438859714936
15.012291585583796,70.81545386346588
12.152539523233429,42.42685671417855
12.39276209924617,69.38409602400601
8.68079263960152,48.74868717179295
9.672329104971368,13.12378094523631
12.83031013246557,4.635033758439611
13.22308347967072,5.231432858214554
7.648996689077819,78.34996249062266
13.21678903992688,48.51012753188297
12.927323376600327,21.234808702175545
9.723205068590346,17.775693923480873
9.806721035719477,77.31620405101276
9.784623814167674,43.77869467366842
6.735959278586961,45.68717179294824
10.054481863753722,58.70855213803451
7.187453137034765,61.05438859714929
7.043569204798132,23.242685671417856
14.896336583176662,17.855213803450866
8.670405605052679,45.945611402850716
11.889352784788798,57.17779444861216
9.158204557463932,49.186046511627914
7.322368912139325,19.863090772693173
13.70786956279926,14.39609902475619
6.736650974757481,32.02963240810203
9.198075058097515,19.72393098274569
5.9691909787653685,12.388222055513879
7.492709448021458,61.88934733683421
8.000452351394586,64.81170292573144
9.552985389580726,68.40997749437359
7.300382160781567,77.21680420105027
12.734192783621097,13.740060015003753
12.324327945128005,26.165041260315082
8.111736083154085,53.50000000000001
8.350356586304486,9.028507126781696
13.334826295548567,60.497749437359346
6.231618764271161,47.13840960240061
7.1961421635383545,48.530007501875474
9.359576375390532,41.055138784696176
7.015400429895067,24.813203300825208
7.434348057353134,79.10540135033759
7.663499581821554,50.87584396099025
8.791297396647451,37.67554388597149
7.678448391628194,40.25993998499625
11.320416549759784,32.307951987997
7.857672101769765,2.2891972993248313
13.478207561449665,79.16504126031508
5.984984897266656,34.83270817704426
8.77076546970983,76.99812453113279
7.732043715472628,59.444111027756946
8.316543223102144,14.972618154538635
7.276025211419267,72.88297074268567
5.924548317664687,48.947486871717935
9.498330339944403,3.223555888972243
15.886826652225409,9.704426106526633
10.094651507995309,58.23143285821456
10.676906978478144,17.417854463615907
9.037997215592668,23.62040510127532
20.00895927966343,0.7584396099024757
11.158006376433207,0.5
11.8316047104517,24.097524381095276
9.338433978445494,35.806826706676674
10.605337248441913,71.37209302325581
12.531921792447577,79.20480120030008
9.949809104673363,72.10765191297826
14.132492080244901,77.21680420105027
11.045492764545372,12.07014253563391
5.800876937728162,27.11927981995499
10.077546073255348,77.25656414103527
14.214805451970506,10.300825206301576
11.16193991835479,70.25881470367592
5.6639450437717755,78.72768192048012
6.493871300008948,75.8848462115529
10.19659430335588,35.76706676669168
7.9816816258934296,73.6384096024006
15.338758890538713,71.6504126031508
13.19356598255223,27.496999249812454
7.712760587229241,2.6470367591897976
5.779066414821386,13.958739684921232
9.319958564362992,23.401725431357843
10.513581294268647,47.99324831207802
8.81548223238758,23.50112528132033
7.672553670938555,73.5588897224306
10.767186240438946,24.05776444111028
9.256840986591214,47.55588897224307
6.712753139472227,59.026631657914486
10.918165265734103,4.595273818454614
11.199187758061896,73.14141035258815
7.58992907485964,16.046136534133534
12.536827131731002,66.95873968492124
11.048197541864909,35.90622655663916
19.291665487873217,59.50375093773444
9.581045519312624,10.26106526631658
7.017313279973848,17.437734433608405
7.204751970769507,45.826331582895726
6.324533581934588,42.68529632408102
9.54286788477981,31.98987246811703
8.70040463933475,64.81170292573144
15.721895142832295,11.016504126031508
14.789778128320222,25.687921980495126
14.492154420728184,68.25093773443362
7.420572905294989,39.106901725431364
7.600490412235786,71.39197299324832
5.081737614213807,1.9313578394598652
6.679199501698292,62.34658664666167
8.432896553762419,35.28994748687172
10.478699806217264,80.0
8.938289156305473,10.47974493623406
9.323767445143346,56.263315828957246
10.312634589153447,5.430232558139536
5.059881596807486,63.18154538634659
15.223639157559319,8.809827456864216
7.919195951130234,5.310952738184547
6.838005750575576,18.888972243060767
7.508233776998566,2.269317329332333
9.51656396843606,73.83720930232559
5.797589288713027,80.0
9.200177989285123,56.22355588897225
10.725575918386426,56.780195048762195
9.790061742708929,53.73855963990998
12.61905640993399,30.160915228807205
8.083594550423413,71.29257314328582
9.99771305716314,54.33495873968493
9.59724367649062,12.467741935483872
9.34519130437684,35.25018754688672
12.996791343050234,59.76219054763691
