"k","delta_chi2","chi2_null","chi2_logcos","C","a","b","A","phi"
1.79219804951238,0.0261204391298975,491,490.97387956087,-0.00622800676564505,0.000776626111125096,-0.0131931407029012,0.0132159793327256,1.5119982789594
1.81207801950488,0.0279162861648956,491,490.972083713835,-0.00635678361769671,0.00233836081091594,-0.0134697745366439,0.0136712383254059,1.39890880849018
1.83195798949737,0.0298003000151539,491,490.970199699985,-0.00648143257066146,0.0039752319028527,-0.0135606179258992,0.0141312712525687,1.28564001788804
1.85183795948987,0.0317735018686562,491,490.968226498131,-0.0066015502872239,0.00566477431105968,-0.013451286873087,0.0145954371821239,1.17220602661046
1.87171792948237,0.0338366447916201,491,490.966163355208,-0.00671673573413977,0.00738202419364085,-0.0131302001324025,0.0150630819128239,1.05862172901627
1.89159789947487,0.0359901984115822,491,490.964009801588,-0.00682659035343656,0.00909988442493409,-0.012589002390099,0.0155335404118017,0.944902796126898
1.91147786946737,0.0382343342963054,491,490.961765665704,-0.00693071793012035,0.0107895617642479,-0.0118229368002338,0.0160061387488314,0.831065675892323
1.93135783945987,0.0405689119842805,491,490.959431088016,-0.0070287241777662,0.0124210680693924,-0.0108311546474904,0.0164801954776735,0.717127592179555
1.95123780945236,0.0429934656373234,491,490.957006534363,-0.00712021607622108,0.0139637758288633,-0.00961695120843217,0.0169550224400946,0.603106542744444
1.97111777944486,0.0455071913192455,491,490.954492808681,-0.00720480100746795,0.0153870164589551,-0.00818791852841203,0.017429924995136,0.489021296489373
1.99099774943736,0.0481089349498802,491,490.95189106505,-0.00728208574601548,0.0166607082936747,-0.00655600776428606,0.0179042017038544,0.374891390348443
2.01087771942986,0.0507971810459367,491,490.949202818954,-0.0073516753685997,0.0177560000232233,-0.00473749589843361,0.0183771435270115,0.260737126177367
2.03075768942236,0.0535700424346714,491,490.946429957565,-0.0074131721542145,0.018645914533373,-0.002752853941334,0.018848032619034,0.146579568055416
2.05063765941485,0.0564252512122039,491,490.943574748788,-0.00746617454932064,0.0193059776726195,-0.00062651614416208,0.0193161408250867,0.0324405404308194
2.07051762940735,0.059360151308681,491,490.940639848691,-0.00751027627442225,0.0197148164252565,0.00161344781976353,0.0197807280085608,-0.0816573724426385
2.09039759939985,0.0623716931186209,491,490.937628306881,-0.00754506564700908,0.0198547112874507,0.00393575332863831,0.0202410403530033,-0.195690825323321
2.11027756939235,0.0654564307476448,491,490.934543569252,-0.00757012519221093,0.0197120883160897,0.00630640721485276,0.0206963087950694,-0.309635708602595
2.13015753938485,0.0686105225133247,491,490.931389477487,-0.0075850316065043,0.019277937330242,0.00868929112928982,0.0211457477531132,-0.423467142293522
2.15003750937734,0.0718297354129618,491,490.928170264587,-0.00758935613162385,0.0185481440754257,0.0110468108047797,0.0215885543193458,-0.537159466981495
2.16991747936984,0.0751094543306294,491,490.924890545669,-0.00758266538566759,0.0175237257945249,0.0133405982430613,0.0220239080820019,-0.650686231375947
2.18979744936234,0.0784446967905978,491,490.921555303209,-0.00756452268649221,0.0162109615690246,0.0155322521539599,0.0224509717376907,-0.764020176164649
2.20967741935484,0.0818301340777339,491,490.918169865922,-0.00753448988914409,0.0146214109818511,0.0175841005349835,0.022868892643165,-0.877133213954473
2.22955738934734,0.0852601195226725,491,490.914739880477,-0.00749212974457278,0.0127718170868775,0.0194599681347903,0.0232768054403458,-0.989996405186975
2.24943735933984,0.0887287246985693,491,490.911271275301,-0.00743700877156204,0.010683892322528,0.0211259307389316,0.0236738358688555,-1.10257993004755
2.26931732933233,0.0922297841847808,491,490.907770215815,-0.00736870061806339,0.00838398884179626,0.0225510377973164,0.0240591058569382,-1.21485305654637
2.28919729932483,0.0957569494290738,491,490.904243050571,-0.00728678987234351,0.00590265770091997,0.0237079849268651,0.0244317399549581,-1.32678410514276
2.30907726931733,0.099303752074718,491,490.900696247925,-0.00719087626900222,0.00327410439315351,0.0245737183139954,0.0247908731462379,-1.43834041051766
2.32895723930983,0.102863676922937,491,490.897136323077,-0.00708057922046515,0.00053555125725725,0.0251299540473767,0.0251356600385272,-1.54948828137698
2.34883720930233,0.106430244473586,491,490.893569755526,-0.00695554259150793,-0.00227347975714923,0.0253635969577749,0.0254652854066593,-1.66019295950038
2.36871717929482,0.109997102733701,491,490.890002897266,-0.00681543962323615,-0.00511194772566652,0.0252670456382951,0.0257789760238384,-1.77041857964336
2.38859714928732,0.113558127713077,491,490.886441872287,-0.00665997790421804,-0.00793811808994939,0.0248383729532265,0.0260760136864046,-1.88012813236475
2.40847711927982,0.117107531747536,491,490.882892468252,-0.00648890428061377,-0.0107104119722977,0.0240813744801826,0.026355749305818,-1.9892834323979
2.42835708927232,0.120639978511235,491,490.879360021489,-0.00630200959454187,-0.0133882572334055,0.0230054809036234,0.0266176179128564,-2.09784509582187
2.44823705926482,0.12415070331474,491,490.875849296685,-0.00609913314086564,-0.0159329181825618,0.0216255342947614,0.0268611543934007,-2.20577253003003
2.46811702925731,0.127635637041351,491,490.872364362959,-0.00588016673723094,-0.0183082807165393,0.0199614323524275,0.0270860097533052,-2.3130239413452
2.48799699924981,0.131091531865081,491,490.868908468135,-0.00564505831055057,-0.0204815703200239,0.0180376488968686,0.027291967691993,-2.41955636610032
2.50787696924231,0.134516086726762,491,490.865483913273,-0.00539381491504664,-0.0224239818375578,0.0158826430407074,0.0274789612505577,-2.52532573208946
2.52775693923481,0.137908070429376,491,490.862091929571,-0.00512650511210321,-0.0241112022183562,0.0135281733352011,0.0276470892898639,-2.63028695848891
2.54763690922731,0.141267440154479,491,490.858732559846,-0.0048432606600311,-0.0255238104945403,0.0110085366313775,0.027796632546508,-2.73439410362807
2.56751687921981,0.144595453199656,491,490.8554045468,-0.0045442774817514,-0.0266475429932129,0.0083597542399268,0.0279280690082058,-2.83760057131392
2.5873968492123,0.147894769798086,491,490.852105230202,-0.00422981589957719,-0.02747341607805,0.00561873007598845,0.0280420883434967,-2.93985938771287
2.6072768192048,0.15116954499257,491,490.848830455007,-0.00390020014784289,-0.0279977034083373,0.00282240671959164,0.0281396051115153,-3.04112356196554
2.6271567891973,0.154425507702001,491,490.845574492298,-0.00355581719519326,-0.0282217696091511,6.94563116631155e-06,0.0282217704638422,-3.14134654460647
2.6470367591898,0.157670025321181,491,490.842329974679,-0.00319711492800303,-0.028151767166729,-0.00279304290125931,0.0282899820300049,3.04270250890041
2.6669167291823,0.160912152429717,491,490.83908784757,-0.00282459976383357,-0.0277982080946328,-0.00554519613071295,0.0283458916494186,2.94469681226554
