null_delta_chi2
40.81931315397321
37.448436512199976
38.271630295474836
14.825353629204812
32.08881887286549
31.91862360546088
37.174446641090185
27.742843477758356
39.64254279993611
47.639405223354515
24.209949810248816
24.408375818521165
31.932733783312017
20.713134938418364
38.42058294012412
58.944769906923455
29.602059387611803
38.68634440809143
32.009830490125694
44.796449379898206
36.148147369746084
44.98263431072132
37.43880497031432
29.94221183781343
31.635259347542956
28.492228231302136
32.58294009504738
30.273780215498448
32.47192989725863
42.5196615671033
45.39609280885992
27.732508291121064
27.704700596046678
44.663965984124275
44.26285487220815
39.440993923509325
34.795445352587365
39.49043375817007
29.507097377247305
24.307341929457607
37.88472775811624
42.607236754018345
41.61680086091138
20.897009421995904
36.43810553533211
37.31142238113404
28.18100179254185
28.360866973393627
46.58941715035456
23.46821368713944
26.004176766170872
23.433763453896404
30.06515369413148
28.434812126450197
30.6604619949714
27.121152005772274
49.032215987019754
45.10196479978589
40.400274783627594
25.825566374102834
46.19443708042036
23.911036985068165
39.38384066269009
39.973490158275524
23.32997062559258
33.58707439898217
30.25097874061629
40.798110899174276
40.04249818422835
37.42726439367908
27.199939557619587
38.22236744970985
27.142058550033994
52.951994825434156
29.337564774029545
30.06734713329263
29.444368721087926
33.49746030354913
32.136573352042944
42.295809073470195
44.89756572204283
22.9692627620675
24.246042516774423
31.944755516761973
42.886026238474756
26.103516011876536
37.686581418748744
28.01123670219812
33.961034657151174
26.971571081140553
47.73046618364839
56.151507785376054
35.32751977205879
34.3693778570165
35.58857944725179
40.48631357948051
24.031909675092606
38.90810657758118
32.0689862223079
34.21071985404711
43.75700936661451
36.86199746576739
35.931471055682664
40.95247957655687
36.29944981742864
39.218734235172235
38.878938524083196
24.82530279459945
25.374485635432222
40.743882786853874
43.873740905963814
25.77816254548236
38.56593226416811
50.76737749353214
38.36540274616067
72.88426552627948
32.40374882615714
31.053142397712975
35.95704034460482
26.52110753146951
24.442890065640483
28.519970814790042
22.299104365288883
48.22540507818621
51.99651473410847
45.08997183386083
30.98044991860786
42.60505542880003
38.19535390371766
35.94729253314523
49.558281187734224
33.99359461782933
38.126959538507776
29.182011301698367
39.09317389554923
49.34542158489353
24.09704306538282
18.324221177121046
41.53515922976567
30.235142273371594
28.1553410327831
35.10679573247904
31.58819073283894
46.43312952597222
19.888477544800196
40.07946478742463
37.53471935838303
40.01927708175731
33.5083920269081
41.489998928973876
35.40366707048889
46.63976739898396
27.458282699837298
42.26352514818126
42.277620852382995
35.501731358202335
20.411156282188244
32.91809572983988
16.882555915859257
28.602117540641927
34.10335715051946
48.06157174185728
49.94966778666361
36.45898379910744
44.017219681790266
39.49199527261089
26.832486771469235
38.35047421878244
33.36886935816523
31.222732331110137
25.842280712293984
31.157061224745632
31.104363784712007
30.710440882918874
58.68022997303814
26.164974467589786
34.43093638269124
27.49715237433452
36.7023641588342
