null_delta_chi2
41.25912816107069
35.86366196897899
69.76445740486031
59.536540925764996
40.99920371689245
54.28817421445041
57.23108055427946
57.63558109519806
50.27258474555106
51.3328942359733
52.23749814799146
37.44138078261392
89.8051888035559
50.08653049726598
68.59484549731263
31.05085371404698
51.24432804651917
71.07501571708747
60.92571579343178
68.70580925290255
56.63477055296897
53.5067209425992
72.42220108942729
54.85770915686038
53.36906492047939
68.04957730309184
55.99751973110489
57.306074700321005
52.59080686100128
37.32874609749615
34.22955839090372
61.51825976796658
37.58927128631365
58.35892672301509
30.447698581007273
48.397546538266624
51.57742278944471
69.69356098754128
57.699924120379194
46.628164395728504
56.594981063086266
71.99029760838908
61.159372446635814
55.7908321851578
57.24791910784256
53.23925344371088
29.242923412222467
60.98378933656039
56.878801562066315
54.22813826448032
66.35185362644404
33.577051985960736
43.39533944094768
66.38791160247229
53.77144963011716
46.96783085031876
65.07246710850626
56.475742197339684
38.986924486355065
50.4565797565748
53.50890262750511
40.34295756139045
54.94396792773932
81.47407836034898
40.093112868545745
46.63996827078654
43.28133605928241
57.27152432662689
41.27255851492373
49.176735889136694
68.69487625158843
52.31705827507676
45.7024179532188
62.03022112963504
37.67342777885159
50.508535686722155
46.6245580401295
66.74690725513597
40.21686500386835
53.46024948103633
62.64700910745887
68.04163251150726
60.87294642153603
46.12319912981252
40.98528139975326
37.24530660526949
64.57864989683173
63.50799173322349
36.48562842107151
85.03982639882634
47.33415978983015
35.49498888402678
67.68354948435586
28.94401084915438
61.38604980738387
91.16572053097104
54.117830276923144
59.493340171527734
58.93127687463874
74.01644369551752
34.678320800400684
47.979483024859235
68.72829047269113
58.114165597705835
48.2186287676862
44.42903677646353
41.46214544452198
43.13321585786815
27.598086991647165
52.093595489592246
53.11885020020321
60.658018423705016
52.49127219817626
48.07074484321737
51.604828493945206
41.152239224221944
62.818425597934095
45.272938762524404
43.107712160061055
44.10766993940962
63.90471343992107
44.22278936716418
53.82102544534092
46.476212987117435
28.988579180935744
52.514596727781225
72.69721550490607
45.20163417628078
48.37689825695992
56.164806786193026
42.804631357541325
75.59384421346147
49.140841215362855
41.003869915117036
43.56558791093153
43.49706503611196
53.52460576884431
49.13050962387848
51.43976103195416
33.52202201055235
59.069061493710535
64.11459862722404
31.46524478249131
36.109350006529155
47.41430691504985
59.678455353800814
40.454696760467925
40.04858905488993
45.72350286386205
62.16170520087894
35.38069382640401
63.4884669805993
62.43938944809901
55.946384877702485
51.265308140022114
69.43461509650308
65.97412953157311
32.730203210986645
60.617690076356666
37.31400851977844
49.13568792622851
45.54921973161197
73.17807607542477
53.38364748462129
54.75800341159186
37.65100106533043
36.347390904818894
38.72058237536129
52.45620452840859
39.94367526411827
41.344208271339994
46.882044967269564
47.28798261444609
58.20822636419172
51.998385175202316
60.48323143089192
54.28046291917752
41.91274562077092
61.12424211319302
70.02136946241365
59.06568981656943
65.7429663221418
60.37625704074469
37.656859558847884
43.759723125483276
61.33555230847384
66.88479676029766
65.4870498636252
48.49469055268162
56.5359406463146
52.023768762315854
37.32447873967578
35.41270913090716
48.89553963619608
33.87079895288906
45.304387272559154
54.47616435950181
65.6392874754954
51.05457658360285
50.0652755382535
41.409216437621296
46.40598759869579
46.33041199935843
63.56040204868691
69.57495026012464
53.068924961649884
64.69666316234134
59.68466284756852
53.66626412408834
